date,rh,theta_4,H,sw_out,sw_in,theta_3,theta_2,Rn,theta_1,ws,t_avg,theta_mean,G,LE,wd,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2005-01-01,,,,,,,,,,,,,,,,,,,,,,,110.75162047681795,,,1.2793479245056572,0.7816481981525097,,,0.7816481981525097,,,,,2.0,1.3000001,17.2,,,,False,
2005-01-02,,,,,,,,,,,,,,,,,,,,,,,111.23730048803549,,,1.258818221002055,0.7943958733008896,,,0.7943958733008896,,,,,1.4,0.90000004,2.1000001,,,,False,
2005-01-03,,,,,,,,,,,,,,,,,,,,,,,111.76224705109495,,,1.2318480753818222,0.81178841773166,,,0.81178841773166,,,,,1.5,0.90000004,8.6,,,,False,
2005-01-04,,,,,,,,,,,,,,,,,,,,,,,112.32637681866116,,,1.2242890649730789,0.8168005650054462,,,0.8168005650054462,,,,,1.6,1.0,3.5,,,,False,
2005-01-05,,,,,,,,,,,,,,,,,,,,,,,112.92959765420264,,,1.2094752231588877,0.8268048661536169,,,0.8268048661536169,,,,,1.6,1.0,8.3,,,,False,
2005-01-06,,,,,,,,,,,,,,,,,,,,,,,113.57180829342128,,,1.2291530930195664,0.8135683062419641,,,0.8135683062419641,,,,,0.6,0.4,5.4,,,,False,
2005-01-07,,,,,,,,,,,,,,,,,,,,,,,114.2528979928462,,,1.2401419135063698,0.806359328000298,,,0.806359328000298,,,,,0.7,0.4,0.4,,,,False,
2005-01-08,,,,,,,,,,,,,,,,,,,,,,,114.97274616750406,,,1.2445590496242778,0.8034974317224175,,,0.8034974317224175,,,,,0.8,0.6,0.0,,,,False,
2005-01-09,,,,,,,,,,,,,,,,,,,,,,,115.73122201963291,,,1.2471652384677452,0.8018183710993984,,,0.8018183710993984,,,,,1.0,0.7,0.0,,,,False,
2005-01-10,,,,,,,,,,,,,,,,,,,,,,,116.5281841604483,,,1.2526045853483039,0.7983365314936446,,,0.7983365314936446,,,,,0.6,0.4,1.7,,,,False,
2005-01-11,,,,,,,,,,,,,,,,,,,,,,,117.3634802270002,,,1.2464287760461004,0.8022921319035834,,,0.8022921319035834,,,,,0.90000004,0.6,3.4,,,,False,
2005-01-12,,,,,,,,,,,,,,,,,,,,,,,118.23694649617704,,,1.2479820022692436,0.8012936069443867,,,0.8012936069443867,,,,,1.3000001,0.90000004,22.9,,,,False,
2005-01-13,,,,,,,,,,,,,,,,,,,,,,,119.14840749792393,,,1.253726795904305,0.7976219406547074,,,0.7976219406547074,,,,,2.1000001,1.3000001,11.2,,,,False,
2005-01-14,,,,,,,,,,,,,,,,,,,,,,,120.09767562973492,,,1.2855499921137403,0.7778771779662722,,,0.7778771779662722,,,,,1.2,0.7,0.0,,,,False,
2005-01-15,,,,,,,,,,,,,,,,,,,,,,,121.08455077446831,,,1.2902985045021096,0.7750144610032484,,,0.7750144610032484,,,,,0.8,0.5,0.0,,,,False,
2005-01-16,,,,,,,,,,,,,,,,,,,,,,,122.10881992350909,,,1.2861869501948384,0.7774919500221291,,,0.7774919500221291,,,,,0.90000004,0.6,0.0,,,,False,
2005-01-17,,,,,,,,,,,,,,,,,,,,,,,123.17025680726849,,,1.2618572640243022,0.7924826591010858,,,0.7924826591010858,,,,,0.7,0.5,0.0,,,,False,
2005-01-18,,,,,,,,,,,,,,,,,,,,,,,124.26862153497076,,,1.2498437525991355,0.8001000108376999,,,0.8001000108376999,,,,,0.90000004,0.6,2.1000001,,,,False,
2005-01-19,,,,,,,,,,,,,,,,,,,,,,,125.40366024562333,,,1.2320885787832303,0.8116299568230448,,,0.8116299568230448,,,,,1.0,0.7,0.0,,,,False,
2005-01-20,,,,,,,,,,,,,,,,,,,,,,,126.57510477201026,,,1.2229128645304592,0.8177197484826139,,,0.8177197484826139,,,,,1.0,0.7,1.0,,,,False,
2005-01-21,,,,,,,,,,,,,,,,,,,,,,,127.78267231948256,,,1.2175395440325538,0.8213285596358934,,,0.8213285596358934,,,,,1.1,0.7,10.7,,,,False,
