date,theta_14,WS_1_3_1,theta_6,theta_30,theta_9,theta_11,theta_15,g_3,WD_1_1_1,es,theta_4,sw_out,WD_1_3_1,theta_16,theta_17,theta_7,theta_8,lw_in,theta_32,theta_20,sw_in,theta_22,g_2,theta_5,theta_27,theta_13,lw_out,wd,ws,theta_12,theta_21,SW_IN_1_1_1,theta_28,t_avg,theta_mean,t_dew,theta_19,theta_2,rh,WS_1_2_1,WD_1_4_1,theta_3,theta_34,WS_1_5_1,theta_24,WS_1_1_1,WS_1_4_1,theta_25,Rn,theta_23,H,WD_1_5_1,vp,theta_1,theta_26,SW_IN_1_1_2,LE,g_1,vpd,theta_29,theta_18,theta_33,theta_31,theta_10,G,WD_1_2_1,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2017-03-22,,2.8633333333333333,,,,,,,,1.3011435427204951,,21.283333333333346,,,,,,259.26666666666665,,,231.045625,,,,,,363.56041666666647,,2.9842599342001024,,,,,10.829432677297573,,,,,26.786875,4.666458333333334,,,,,,,1.215625,,,,42.67766296443253,,,,,228.99375,,,,,,,,,0.2202743055555554,,7.7495703667731295,12.557527729717698,18.0,10.0,0.0,0.0,48.0,,269.3124239255416,,,1.3093888415972288,0.7637150770127018,,,0.7637150770127018,,55.88165567107528,,,4.4,3.3,0.0,,,,False,
2017-03-23,,1.7012500000000006,,,,,,,,1.001136403730277,,21.77791666666668,,,,,,259.98541666666665,,,241.90427083333327,,,,,,347.7958333333333,,1.85715374002412,,,,,6.684994493771995,,,,,41.70958333333334,2.7206250000000005,,,,,,,0.7639583333333331,,,,82.95359792036389,,,,,237.97916666666663,,,,,,,,,1.3603472222222228,,0.123082350608001,11.1248071912121,12.0,11.0,0.0,0.0,48.0,,271.67571970057867,,,1.309388841597229,0.7637150770127017,,,0.7637150770127017,,108.61851548726759,,,4.5,3.2,0.8,,,,False,
2017-03-24,,1.6954166666666663,,,,,,,,0.6530734587820071,,21.198541666666664,,,,,,249.80833333333337,,,219.09104166666657,,,,,,321.16458333333327,,1.8634759342000295,,,,,0.7538852643836945,,,,,63.95312500000002,2.8345833333333332,,,,,,,0.7181249999999998,,,,96.96038831122385,,,,,215.21874999999991,,,,,,,,,,,-2.7241172899499,4.728455087820009,11.0,12.0,0.0,0.0,48.0,,274.03095617645124,,,1.3093888415972288,0.7637150770127018,,,0.7637150770127018,,126.95885053165087,,,3.5,2.5,1.8000001,,,,False,
2017-03-25,,1.3316666666666668,,,,,,,,0.8648734171370352,,18.817916666666672,,,,,,259.5291666666667,,,213.80791666666664,,,,,,334.24791666666675,,1.5106335307949044,,,,,4.573838650380057,,,,,44.91229166666666,2.0837500000000007,,,,,,,0.6314583333333333,,,,71.31485494158281,,,,,213.18125000000006,,,,,,,,,-0.42367361111111146,,-0.43349692912858,9.643668487407007,11.0,10.0,0.0,0.0,48.0,,276.37731839855394,,,1.3093888415972288,0.7637150770127018,,,0.7637150770127018,,93.37887530063351,,,3.9,2.9,4.3,,,,False,
2017-03-26,,1.0197916666666669,,,,,,,,0.6403782679370381,,14.81583333333333,,,,,,300.4749999999999,,,119.60583333333336,,,,,,316.76041666666663,,1.1890730802615852,,,,,0.6219399273321414,,,,,,1.6129166666666668,,,,,,,0.4512500000000002,,,,16.966027335998998,,,,,118.27083333333336,,,,,,,,,,,-0.939409359490298,2.93103122456967,7.0,12.0,0.0,0.0,48.0,,278.71400283637934,,,1.3093888415972288,0.7637150770127018,,,0.7637150770127018,,22.215126879990645,,,2.8,2.2,1.9,,,,False,
2017-03-27,,0.8337500000000002,,,,,,,,0.6518051711144587,,12.14125,,,,,,276.06041666666664,,,133.12572916666667,,,,,,317.32291666666663,,1.0459040814677574,,,,,0.7572558142066348,,,,,77.76666666666667,1.367708333333333,,,,,,,0.3839583333333332,,,,39.819374867223615,,,,,130.83750000000003,,,,,,,,,,,-2.7180595802022403,5.067647541322692,15.0,11.0,0.0,0.0,48.0,,281.04021790238806,,,1.3093888415972288,0.7637150770127018,,,0.7637150770127018,,52.139045130519726,,,2.8,2.2,10.2,,,,False,
2017-03-28,,1.4660416666666671,,,,,,,,0.6024448986595744,,22.185833333333324,,,,,,306.1583333333333,,,68.88541666666667,,,,,,311.65416666666664,,1.8681903811116767,,,69.36041666666665,,-0.20009995361834385,,,,,92.17041666666664,2.5852083333333336,,,,,,,,,41.678750000000015,,-3.563000030747695,,,,,68.41041666666668,,,,,,,,,,,-1.8053990192740903,0.65664270815671,0.0,10.0,0.0,0.0,48.0,,283.35518444634005,,,1.3093888415972288,0.7637150770127018,,,0.7637150770127018,,-4.665352482871613,,,1.8000001,1.5,16.4,,,,False,
2017-03-29,,1.2381250000000004,,,,,,,,0.6619290232285852,,52.448125,,,,,,245.60208333333333,,,282.48729166666647,,,,,,313.37083333333334,,1.601136092499878,,,,,0.8932517911296508,,,,,64.76062499999999,2.1,,,,,,,0.4772916666666666,,,,9.864147965700065,,,,,279.9145833333332,,,,,,,,,,,-2.59819517086402,5.384611575007969,11.0,12.0,0.0,0.0,48.0,,285.6581362242611,,,1.3093888415972288,0.7637150770127018,,,0.7637150770127018,,12.916005278151667,,,3.6000001000000004,2.6000001,0.0,,,,False,
2017-03-30,,1.4664583333333336,,,,,,,,,,19.831250000000008,,,,,,275.34791666666666,,,127.05052083333332,,,,,,327.69791666666674,,1.6625636348934023,,,,,4.22548282548718,,,,,57.80270833333333,2.4,,,,,,,0.6795833333333333,,,,-3.985316001371736,,,,,125.25,,,,,,,,,,,-0.849846245479341,8.073471822394591,8.0,11.0,3.0,0.0,48.0,,287.94832034130286,,,,,,,,,,,,3.8,2.9,6.4,,,,False,
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8330208333333334,,,,,,,,,,96.55083333333329,,,,,,,,0.5635416666666667,,,,,,,,,,,,,,,,,,,,0.44147317159530497,2.82056473673754,24.0,11.0,45.0,0.0,48.0,,290.2249976678165,,,,,,,,,,,,1.9,1.6,4.8,,,,False,
2017-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43354166666666666,,,,,,,,,,,,,,,,,,,,-3.0250908087892903,0.8728076994712521,48.0,11.0,28.0,0.0,48.0,,292.4874432280369,,,,,,,,,,,,2.3,1.9,0.0,,,,False,
2017-04-02,,1.2808333333333333,,,,,,,,0.7177117010880475,,,,,,,,,,,,,,,,,,,1.563947482639114,,,,,2.024814324101674,,,,,,2.0839583333333342,,,,,,,0.5824999999999999,,,,71.87654884312896,,,,,,,,,,,,,,-1.1338090277777777,,-2.06035805478052,5.85073683447655,48.0,11.0,0.0,0.0,48.0,,294.7349465608546,,,1.3114384656908027,0.7625214801620509,,,0.7625214801620509,,94.26167093398308,,,3.8,2.8,3.0,,,,False,
2017-04-03,,2.361458333333333,,,,,,,,0.5605702875530885,,,,,,,,,,,,,,,,,,,2.4606953311556463,,,,,-1.314353923029553,,,,,,3.735833333333334,,,,,,,0.9722916666666666,,,,93.60915992372679,,,,,,,,,,,,,,,,-5.18276101883293,1.75774360950584,48.0,12.0,0.0,0.0,48.0,,296.96681205222194,,,1.3114384656908027,0.7625214801620509,,,0.7625214801620509,,122.76265306497723,,,3.5,2.5,10.1,,,,False,
2017-04-04,,1.190208333333333,,,,,,,,0.4096636887251751,,,,,,,,,,,131.51458333333332,,,,,,,,1.3759980475726536,,,,,-5.393060611974633,,,,,,1.8275000000000003,,,,,,,0.47,,,,41.2517122565961,,,,,,,,,,,,,,-1.6869375,,-7.061113832917268,-3.0279788590263506,48.0,10.0,0.0,0.0,48.0,,299.1823592388253,,,1.3114384656908027,0.7625214801620509,,,0.7625214801620509,,54.09908222890886,,,1.9,1.6,20.1,,,,False,
2017-04-05,,2.1110416666666665,,,,,,,,0.5593460495445756,,,,,,,,,,,,,,,,,,,2.293393898877316,,,,,-1.7811396557878194,,,,,,3.5133333333333336,,,,,,,0.8918750000000001,,,,26.98509569290311,,,,,,,,,,,,,,-1.478618055555556,,-8.62622688358925,3.61795151743382,48.0,11.0,0.0,0.0,48.0,,301.38092308273144,,,1.3374255408747933,0.7477051764286725,,,0.7477051764286725,,36.090556202639,,,3.2,2.3,1.5,,,,False,
2017-04-06,,1.220833333333333,,,,,,,,0.812334658133067,,,,,,,,,,,,,,,,,,,1.4060579102776258,,,,,3.531386390540621,,,,,,1.9285416666666668,,,,,,,0.6002083333333331,,,,101.62324580639229,,,,,,,,,,,,,,,,-2.50853133719136,8.57217655482259,36.0,12.0,0.0,0.0,48.0,,303.56185421679334,,,1.3535180883692646,0.7388153941886454,,,0.7388153941886454,,137.54890139774798,,,4.4,3.3,0.0,,,,False,
2017-04-07,,2.1591666666666662,,,,,,,,1.1993454761782945,,32.27979166666667,,,,,,257.19791666666663,,,247.1370833333334,,,,,,346.93749999999994,,2.2595421640466355,,,,,9.421861025004832,,,,,33.10979166666666,3.324583333333333,,,,,,,1.1139583333333334,,,,26.018137261919843,,,,,245.97291666666672,,,,,,,,,,,4.452986920583951,13.6708804536097,16.0,10.0,0.0,0.0,48.0,,305.72451916068735,,,1.3644633412462246,0.7328888726952941,,,0.7328888726952941,,35.50079450140205,,,5.9,4.2000003,0.0,,,,False,
2017-04-08,,2.431875,,,,,,,,1.146892192249786,,23.09916666666665,,,,,,253.8270833333333,,,240.35791666666665,,,,,,352.1479166666666,,2.4933114033989368,,,,,8.859147862100821,,,,,33.88770833333333,3.752083333333335,,,,,,,1.1835416666666665,,,,39.1112719380454,,,,,237.62708333333327,,,,,,,,,,,1.08579189045474,11.307637799056804,15.0,12.0,0.0,0.0,48.0,,307.8683005075296,,,1.3723903870480538,0.7286556430571859,,,0.7286556430571859,,53.675933632995815,,,6.0,4.2000003,2.6000001,,,,False,
2017-04-09,,3.7660416666666654,,,,,,,,0.5807698141808318,,24.933333333333326,,,,,,220.73958333333331,,,244.20010416666665,,,,,,312.7750000000001,,3.7602777777777767,,,,,-0.936171906908361,,,,,43.19229166666668,5.897708333333334,,,,,,,1.6170833333333332,,,,76.69841071525163,,,,,241.9020833333334,,,,,,,,,,,-4.36925088460896,4.042945239012,10.0,11.0,1.0,0.0,48.0,,309.99259708109867,,,1.3783963808960409,0.7254807208286049,,,0.7254807208286049,,105.72081175038096,,,3.3,2.4,1.1,,,,False,
2017-04-10,,2.455625000000001,,,,,,,,0.6589384619871589,,28.16374999999997,,,,,,195.68958333333333,,,310.9573958333332,,,,,,323.0854166666666,,2.585069002729672,,,,,0.8204558217481479,,,,,23.945000000000004,3.9131250000000013,,,,,,,1.0504166666666668,,,,110.32378115367813,,,,,310.9187499999999,,,,,,,,,,,-3.82916316949706,4.96795297601392,20.0,10.0,2.0,0.0,48.0,,312.0968240637795,,,1.3831041769343602,0.7230113368730419,,,0.7230113368730419,,152.58928252884442,,,4.4,3.2,0.0,,,,False,
2017-04-11,,1.7225,,,,,,,,0.8709936618062565,,22.330625,,,,,,235.16875,,,244.94989583333327,,,,,,337.85833333333335,,1.8133596669106782,,,,,4.783611205980086,,,,,23.519166666666674,2.6760416666666664,,,,,,,0.7820833333333334,,,,69.68449175529294,,,,,241.92291666666657,,,,,,,,,,,0.7126718239412071,8.44055467489284,19.0,12.0,0.0,0.0,48.0,,314.18041309541314,,,1.404808841713317,0.7118406222304177,,,0.7118406222304177,,97.89339014813429,,,4.5,3.3,0.0,,,,False,
2017-04-12,,1.8314583333333327,,,,,,,,1.1318391611847882,,26.653333333333336,,,,,,236.6895833333334,,,309.0740625,,,,,,356.1958333333334,,2.033689572658304,,,,,8.590906179410478,,,,,27.632291666666656,2.9250000000000007,,,,,,,0.82625,,,,90.74210375777805,,,,,308.61041666666665,,,,,,,,,3.16135648148148,,3.10006072757875,12.2869388667626,22.0,11.0,0.0,0.0,48.0,,316.24281234332426,,,1.4230804794257663,0.7027009466137252,,,0.7027009466137252,,129.13331651972143,,,5.0,3.8,0.0,,,,False,
2017-04-13,,1.5854166666666671,,,,,,,,1.2097039438062849,,24.99229166666667,,,,,,248.53541666666672,,,289.0390625,,,,,,355.4187499999999,,1.7869915310952578,,,,,9.21343733103608,,,,,39.83791666666667,2.5245833333333336,,,,,,,0.7004166666666666,,,,97.29188561511252,,,,,286.72291666666666,,,,,,,,,,,1.58444609709971,14.3431164759195,22.0,11.0,0.0,0.0,48.0,,318.2834865438711,,,1.4571735664360617,0.6862600468699062,,,0.6862600468699062,,141.77116394706292,,,5.8,4.2000003,0.0,,,,False,
2017-04-14,,2.1122916666666653,,,,,,,,1.337257798854976,,27.71895833333333,,,,,,231.05208333333331,,,325.2839583333333,,,,,,370.0291666666666,,2.286946632792694,,,,,11.141383103347287,,,,,17.216458333333332,3.3818749999999995,,,,,,,0.9641666666666668,,,,66.71355826300571,,,,,326.2270833333333,,,,,,,,,,,5.47371785333348,14.622434926758599,22.0,11.0,0.0,0.0,48.0,,320.30191701594134,,,1.4929403023048538,0.6698191471260873,,,0.6698191471260873,,99.59935984100424,,,5.5,4.0,0.0,,,,False,
2017-04-15,,1.3949999999999998,,,,,,,,0.9393511903367276,,25.041458333333324,,,,,,235.0020833333334,,,298.2520833333333,,,,,,344.41666666666674,,1.6791680658119683,,,,,5.834929825253918,,,,,39.462916666666665,2.3472916666666666,,,,,,,0.6783333333333336,,,,124.43643639757148,,,,,297.14166666666665,,,,,,,,,1.5356840277777768,,0.964134688084414,9.82780416499503,19.0,11.0,0.0,0.0,48.0,,322.29760164689264,,,1.5305070286720697,0.6533782473822684,,,0.6533782473822684,,190.45084052938807,,,3.9,3.1000001,0.0,,,,False,
2017-04-16,,1.1185416666666663,,,,,,,,0.9441255839746392,,21.566875,,,,,,249.02291666666665,,,259.25708333333336,,,,,,344.225,,1.3418060349512777,,,,,5.6565067734540095,,,,,39.560625,1.7706249999999997,,,,,,,0.5347916666666666,,,,93.58689577275051,,,,,258.90208333333334,,,,,,,,,,,-0.20742635551084695,11.0486858862223,19.0,12.0,0.0,0.0,48.0,,324.270054851508,,,1.5706978442775708,0.6366596883310435,,,0.6366596883310435,,146.9967354428889,,,4.2000003,3.3,0.0,,,,False,
2017-04-17,,1.3829166666666668,,,,,,,,1.1722162778037362,,22.63583333333333,,,,,,246.4625,,,270.2710416666667,,,,,,357.06041666666664,,1.6280568346354956,,,,,8.811538056742316,,,,,27.60770833333332,2.2375000000000003,,,,,,,0.6691666666666666,,,,71.9908891421161,,,,,271.02708333333334,,,,,,,,,,,1.26130020563147,13.636450243136,21.0,10.0,0.0,0.0,48.0,,326.2188075046093,,,1.6130563899860837,0.6199411292798185,,,0.6199411292798185,,116.12536375147016,,,5.6,4.0,0.0,,,,False,
2017-04-18,,,,,,,,,,1.2290234920354115,,22.35333333333333,,,,,,262.81666666666666,,,264.8762500000001,,,,,,360.18958333333336,,1.6431434869485326,,,,,9.782759132675093,,,,,37.294375,,,,,,,,0.7191666666666667,,,,93.5070155464437,,,,,,,,,,,,,,,,3.90718806975849,13.764785455758801,21.0,12.0,2.0,0.0,48.0,,328.14340684803904,,,1.657762904363883,0.6032225702285937,,,0.6032225702285937,,155.01246167067126,,,5.7000003,4.1,0.0,,,,False,
2017-04-19,,2.130833333333333,,,,,,,,,,14.591874999999995,,,,,,274.43749999999994,,,169.96770833333332,,,,,,340.21458333333334,,2.3195597422754104,,,,,5.847053983678394,,,,,54.71729166666668,3.4270833333333344,,,,,,,0.8877083333333334,,,,-1.5920483864178128,,,,,167.66666666666669,,,,,,,,,,,2.16253646502918,11.4488795260041,19.0,11.0,2.0,0.0,48.0,,330.0434163727895,,,1.7050181771008948,0.5865040111773687,,,0.5865040111773687,,-2.71447143766652,,,4.5,3.3,8.3,,,,False,
2017-04-20,,1.0975,,,,,,,,,,11.990416666666675,,,,,,283.725,,,132.16458333333338,,,,,,320.40833333333325,,1.175114026475961,,,,,,,,,,,,,,,,,,0.5022916666666667,,,,,,,,,129.17708333333334,,,,,,,,,-2.3805347222222224,,-1.7067622043954298,4.21885513136141,7.0,12.0,12.0,0.0,48.0,,331.9184156771184,,,1.7550465640505892,0.5697854521261437,,,0.5697854521261437,,,,,3.7,2.8,12.900001,,,,False,
2017-04-21,,1.6595833333333332,,,,,,,,,,49.77229166666668,,,,,,298.5541666666667,,,228.26416666666668,,,,,,313.13125000000014,,1.6609598798531058,,,,,,,,,,,,,,,,,,0.6656249999999999,,,,,,,,,237.48125,,,,,,,,,,,-2.56885633058278,2.62865768331164,1.0,10.0,11.0,0.0,48.0,,333.7680003015526,,,1.808099549116456,0.5530668930749189,,,0.5530668930749189,,,,,2.6000001,2.1000001,8.2,,,,False,
2017-04-22,,1.0716666666666663,,,,,,,,0.6165143477651504,,27.60416666666665,,,,,,252.91666666666669,,,267.96260416666667,,,,,,317.8520833333334,,1.2177711877222734,,,,,-0.04608942553717255,,,,,76.77312500000002,1.6364583333333331,,,,,,,0.5041666666666665,,,,98.88814934401337,,,,,264.68749999999994,,,,,,,,,0.09314236111111156,,-4.206458978529271,3.25531272301077,10.0,11.0,0.0,0.0,48.0,,335.5917815417398,,,1.8273412387663777,0.5472431633377307,,,0.5472431633377307,,180.70239332160398,,,3.0,2.4,0.7,,,,False,
2017-04-23,,1.496875,,,,,,,,1.155231879317974,,23.621666666666666,,,,,,245.82708333333332,,,283.16260416666665,,,,,,351.0125000000001,,1.7312304986645424,,,,,8.373073063822636,,,,,33.495,2.483541666666667,,,,,,,0.7033333333333333,,,,55.634222058747284,,,,,284.10208333333327,,,,,,,,,,,-1.28463702373148,14.342778707484904,18.0,12.0,0.0,0.0,48.0,,337.3893862401566,,,1.8514223512260757,0.5401252714367231,,,0.5401252714367231,,103.00244221263948,,,5.5,4.1,0.0,,,,False,
2017-04-24,,2.344791666666666,,,,,,,,0.941821941391343,,19.210833333333333,,,,,,271.59583333333336,,,229.41249999999997,,,,,,346.24374999999986,,2.4181669937104484,,,,,5.965253985945973,,,,,55.50520833333332,3.6916666666666664,,,,,,,1.0422916666666664,,,,60.05356055294508,,,,,228.21874999999991,,,,,,,,,,,0.913316322167134,8.99662695350116,13.0,10.0,0.0,0.0,48.0,,339.1604565577381,,,1.8693965452169892,0.5349319824938081,,,0.5349319824938081,,112.2639186256548,,,4.3,3.2,7.7000003,,,,False,
2017-04-25,,2.313333333333334,,,,,,,,0.6409334400661483,,27.634166666666662,,,,,,246.4625,,,226.17218750000004,,,,,,316.62708333333336,,2.403458407686242,,,,,0.5640669099337805,,,,,58.53541666666666,3.749583333333333,,,,,,,0.9210416666666666,,,,21.89638690903572,,,,,223.8375,,,,,,,,,,,-2.8374289361732994,3.17818144138977,9.0,15.0,0.0,0.0,48.0,,340.9046497265328,,,1.8930255189832408,0.5282548967100602,,,0.5282548967100602,,41.45041919233517,,,3.3,2.5,0.90000004,,,,False,
2017-04-26,,2.1560416666666677,,,,,,,,0.6201379890052408,,23.33270833333333,,,,,,240.64791666666667,,,272.6794791666667,,,,,,321.48333333333335,,2.2539793017512215,,,,,0.13115063635141766,,,,,56.411875,3.4458333333333333,,,,,,,0.8745833333333334,,,,120.02034356273307,,,,,268.40833333333325,,,,,,,,,-1.9971232638888892,,-2.29326718216106,2.89982514073387,10.0,12.0,0.0,0.0,48.0,,342.62163778453663,,,1.9254759340287604,0.519352115665063,,,0.519352115665063,,231.09628312390618,,,3.8,2.8,4.1,,,,False,
2017-04-27,,1.6300000000000006,,,,,,,,0.582422600290697,,24.478749999999994,,,,,,270.3791666666666,,,194.61572916666668,,,,,,313.31250000000006,,1.7722969711106336,,,,,-0.6842852508779987,,,,,69.83333333333333,2.6964583333333336,,,,,,,0.7252083333333336,,,,47.87642890456831,,,,,200.67291666666665,,,,,,,,,,,-3.104166552440009,0.939676094618505,6.0,15.0,0.0,0.0,48.0,,344.31110729388575,,,1.9254759340287604,0.519352115665063,,,0.519352115665063,,92.18491166298521,,,3.1000001,2.4,6.3,,,,False,
2017-04-28,,1.377916666666667,,,,,,,,0.44168712929212195,,18.181875,,,,,,244.66666666666663,,,104.655,,,,,,295.74791666666664,,1.6081579277704126,,,,,-4.4988614091612025,,,,,67.95916666666666,2.264375,,,,,,,0.6114583333333333,,,,31.12630702663504,,,,,98.4583333333333,,,,,,,,,,,-8.21991873462645,-1.23760342254241,10.0,12.0,0.0,0.0,48.0,,345.972759043634,,,1.9254759340287604,0.519352115665063,,,0.519352115665063,,59.93295509497607,,,2.9,2.3,11.7,,,,False,
2017-04-29,,1.2789583333333334,,,,,,,,0.34615732579355607,,44.84020833333334,,,,,,259.9562499999999,,,138.65124999999998,,,,,,282.3520833333333,,1.634099736935834,,,,,-7.5896345639450455,,,,,85.61666666666666,2.182291666666667,,,,,,,0.4835416666666667,,,,27.180326340895906,,,,,134.56250000000003,,,,,,,,,,,-9.272576444533463,-5.18105900257478,3.0,11.0,0.0,0.0,48.0,,347.60630773835817,,,1.9254759340287604,0.519352115665063,,,0.519352115665063,,52.33506424844306,,,1.7,1.4,6.6,,,,False,
2017-04-30,,3.202291666666666,,,,,,,,0.6293815647068415,,62.654375000000016,,,,,,207.42083333333332,,,333.86687499999994,,,,,,309.01666666666665,,3.246587907204108,,,,,-0.0489895560528396,,,,,45.56208333333333,5.166458333333334,,,,,,,1.272083333333333,,,,25.176738638346414,,,,,329.1791666666667,,,,,,,,,-2.947291666666667,,-7.46091948361726,4.5758740604108485,8.0,18.0,0.0,0.0,48.0,,349.21148167386264,,,1.9254759340287604,0.519352115665063,,,0.519352115665063,,48.477204345468046,,,4.1,2.9,3.2,,,,False,
2017-05-01,,2.502291666666667,,,,,,,,0.7788518793734013,,38.13208333333334,,,,,,269.1791666666667,,,332.13197916666667,,,,,,331.6666666666667,,2.593847503894334,,,334.4618749999999,,3.2541967270624355,,,,,58.05083333333332,4.025625,,,,,,,1.0564583333333333,,233.84229166666668,,96.46453243765876,,,,,329.8020833333333,,,,,,,,,-2.0397864583333334,,0.260317092402772,6.566998532068171,0.0,11.0,0.0,0.0,48.0,,350.7880224012722,,235.882078125,1.9254759340287604,0.519352115665063,,,0.519352115665063,,185.7401356960487,,,4.6,3.3,1.0,,,,False,
2017-05-02,,1.6858333333333329,,,,,,,,,,22.416874999999994,,,,,,288.96666666666675,,,265.4139583333333,,,,,,332.19166666666666,,1.8559804666460675,,,,,2.3415236627575933,,,,,74.88479166666669,2.7291666666666665,,,,,,,0.74125,,,,104.10528085354531,,,,,265.1458333333333,,,,,,,,,1.930203125,,-1.0577334143371802,6.76117221827946,2.0,12.0,1.0,0.0,48.0,,352.3356843808169,,,,,,,,,,,,4.1,3.1000001,2.8,,,,False,
2017-05-03,,1.3610416666666667,,,,,,,,0.698749442984128,,29.28062500000001,,,,,,258.5854166666667,,,247.6317708333333,,,,,,322.2062499999999,,1.485883850702575,,,,,1.634137378021476,,,,,71.08125,2.2002083333333333,,,,,,,0.6133333333333334,,,,70.40332614729901,,,,,248.12291666666655,,,,,,,,,,,-1.5624926269283,7.24265221243849,10.0,13.0,0.0,0.0,48.0,,353.85423462661566,,,,,,,,,,,,4.2000003,3.2,1.2,,,,False,
2017-05-04,,1.8802083333333333,,,,,,,,1.1872904148119163,,26.817916666666655,,,,,,250.15208333333328,,,328.0823958333333,,,,,,360.6270833333333,,1.7922632789366408,,,,,9.27883557509557,,,,,38.62625,3.0593750000000006,,,,1.0475,,,0.8077083333333331,,,,114.70486121598849,,,,,325.0625,,,,,,,,,,,4.70850130380063,13.086066824354598,18.0,10.0,0.0,0.0,48.0,,355.34345234377463,,,,,,,,,,,,5.7000003,4.4,0.0,,,,False,
2017-05-05,,1.3952083333333332,,,,,,,,1.373582458883246,,29.003125,,,,,,256.08750000000003,,,353.4196874999999,,,,,,367.78125,,1.479633103124123,,,,,11.295313150316016,,,,,40.62687500000001,2.248958333333333,,,,0.8899999999999998,,,0.6647916666666666,,,,145.8481620466849,,,,,351.81041666666664,,,,,,,,,8.705880208333333,,4.43589250767747,15.7437514758549,20.0,11.0,0.0,0.0,48.0,,356.80312855910955,,,,,,,,,,,,5.6,4.5,0.0,,,,False,
2017-05-06,,1.4245833333333335,,,,,,,,1.6473423123837465,,26.83916666666667,,,,,,274.3999999999999,,,327.4888541666666,,,,,,382.6020833333334,,1.5129469397022426,,,,,14.042852913261273,,,,,30.729374999999994,2.33375,,,,0.8941666666666664,,,0.6641666666666667,,,,104.89371070736048,,,,,326.03541666666666,,,,,,,,,,,6.63701348915862,19.0333188724321,19.0,12.0,0.0,0.0,48.0,,358.23306574679566,,,,,,,,,,,,6.8,5.1,0.0,,,,False,
2017-05-07,,1.1791666666666667,,,,,,,,1.370375245621711,,11.820416666666668,,,,,,304.6791666666667,,,143.16447916666667,,,,,,366.3999999999999,,1.2748867389664715,,,,,11.404352178612216,,,,,48.56916666666668,1.954791666666667,,,,0.7270833333333333,,,0.5454166666666667,,,,8.801364066720387,,,,,143.47291666666663,,,,,,,,,,,6.7995579719390715,15.493145728324,10.0,10.0,0.0,0.0,48.0,,359.6330774502317,,,,,,,,,,,,5.5,4.3,1.8000001,,,,False,
2017-05-08,,1.174583333333333,,,,,,,,,,15.709583333333333,,,,,,294.0833333333333,,,187.37479166666665,,,,,,349.6166666666666,,1.24828148207254,,,,,,,,,,70.956875,1.96125,,,,0.7108333333333331,,,0.5372916666666666,,,,,,,,,184.69166666666675,,,,,,,,,,,4.5454800831461695,13.023021946160801,8.0,12.0,4.0,0.0,48.0,,361.00298790139465,,,,,,,,,,,,4.7000003,3.7,11.3,,,,False,
2017-05-09,,1.0695833333333329,,,,,,,,,,15.593333333333332,,,,,,307.53333333333336,,,194.4353125,,,,,,347.97291666666666,,1.067635635143621,,,197.614375,,,,,,,84.89395833333333,1.71125,,,,0.61375,,,0.4858333333333333,,141.58145833333333,,,,,,,191.25625,,,,,,,,,4.839581597222222,,5.916075267041888,11.630637768175099,0.0,11.0,14.0,0.0,48.0,,362.34263163892507,,136.74187673611107,,,,,,,,,,4.6,3.8,1.6,,,,False,
2017-05-10,,0.8885416666666669,,,,,,,,,,5.182916666666666,,,,,,321.04375,,,72.22354166666669,,,,,,332.52708333333334,,0.8584655411365385,,,,,,,,,,,1.4962499999999996,,,,0.47,,,0.3562499999999999,,,,,,,,,70.81249999999999,,,,,,,,,,,2.9671332143904,11.5160656612853,1.0,10.0,29.0,0.0,48.0,,363.65185312616853,,,,,,,,,,,,2.9,2.5,14.400001,,,,False,
2017-05-11,,1.0418749999999997,,,,,,,,,,24.09354166666667,,,,,,289.85624999999993,,,314.4125,,,,,,345.2374999999999,,1.065486908013248,,,,,,,,,,,1.6591666666666665,,,,0.6958333333333334,,,0.5310416666666666,,,,,,,,,314.03125,,,,,,,,,,,5.61405632195721,12.1680773939468,10.0,33.0,14.0,0.0,48.0,,364.9305063703508,,,,,,,,,,,,4.6,3.8,0.0,,,,False,
2017-05-12,,1.3404166666666668,,,,,,,,1.3635104628265748,,25.97625,,,,,,260.8333333333333,,,318.1745833333333,,,,,,366.3416666666666,,1.3712895567779284,,,,,11.221298686829918,,,,,,2.098958333333334,,,,0.8560416666666669,,,0.648125,,,,92.94220618630436,,,,,,,,,,,,,,,,4.87362259603702,15.3356540323678,19.0,48.0,0.0,0.0,48.0,,366.1784545440369,,,,,,,,,,,,5.9,4.7000003,0.0,,,,False,
