date,rh,sw_in,sw_out,H,Rn,theta_1,ws,t_avg,G,LE,wd,t_min,t_max,Rn_subday_gaps,H_subday_gaps,LE_subday_gaps,G_subday_gaps,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2016-06-10,74.6875,291.1970833333333,24.005625,155.78604166666662,,13.195625,1.3247916666666668,19.059791666666666,0.4158333333333332,,186.13624999999996,15.57,25.89,48.0,0.0,48.0,0.0,364.39824888437215,,,1.18724828370424,0.8422838034180843,,15.940040841156314,0.8422838034180843,,184.95671059382718,,0.5607571754695463,7.1,5.7000003,0.0,,0.09837844665894953,0.5607571754695463,True,0.5607571754695463
2016-06-11,87.97916666666669,52.40979166666665,2.3160416666666666,,,13.086458333333335,,,-18.921666666666674,,,15.68,20.98,48.0,16.0,48.0,0.0,364.55975466281984,,,1.188195913419315,0.8416120512670873,,10.565974515157032,0.8416120512670873,,,,0.3720383237737563,4.3,3.9,0.6,,0.09539444199327084,0.3720383237737563,True,0.3720383237737563
2016-06-12,79.91666666666667,83.96291666666667,4.671458333333335,27.898958333333336,,12.888750000000007,1.65,16.10145833333333,-14.661874999999995,,179.7204166666667,14.27,18.86,48.0,0.0,48.0,0.0,364.70000923813103,,,1.192231505595507,0.8387632731618769,,11.32758708797208,0.8387632731618769,,33.26201709829632,,0.3973648805086464,4.9,4.3,0.0,,0.0924104373275922,0.3973648805086464,True,0.3973648805086464
2016-06-13,,241.30395833333333,,115.40885416666669,,12.790625,0.8543749999999998,16.6384375,-0.5000000000000027,,,14.02,21.3,48.0,1.0,48.0,0.0,364.8190667323517,,,1.188735599242419,0.8412299594941886,,12.739730217019622,0.8412299594941886,,137.19061341569346,,0.4471321633095676,5.9,5.0,0.0,,0.08942643266191352,0.4471321633095676,True,0.4471321633095676
2016-06-14,81.47916666666667,192.8714583333334,13.679791666666672,103.41708333333335,,12.766249999999992,1.2129166666666666,16.405208333333334,-4.742083333333332,,174.79458333333335,13.37,21.43,48.0,0.0,48.0,0.0,364.9169774198977,,,1.1863633380130114,0.8429120893729376,,12.563729822860155,0.8429120893729376,,122.69023619090315,,0.44085638278079775,6.1,5.1,0.0,,0.08644242799623486,0.44085638278079775,True,0.44085638278079775
2016-06-15,72.27083333333333,261.99145833333347,19.159791666666667,139.65395833333335,,12.777291666666665,1.851666666666666,17.26854166666667,4.773541666666667,,170.6952083333333,14.7,22.14,48.0,0.0,48.0,0.0,364.99378763246733,,,1.1829698293795938,0.8453300964779871,,13.070573740861251,0.8453300964779871,,165.20641926176825,,0.4590213283180591,6.8,5.5,0.0,,0.0834584233305562,0.4590213283180591,True,0.4590213283180591
2016-06-16,57.02083333333334,339.44895833333334,27.77541666666665,175.22520833333328,,12.784583333333332,1.2637500000000002,19.389791666666664,2.8952083333333367,,234.3245833333333,13.79,24.78,48.0,0.0,48.0,0.0,365.04953967559237,,,1.1791806023726192,0.8480465146627317,,13.034954557126248,0.8480465146627317,,206.6221667133676,,0.4587042105321276,7.1,5.7000003,0.0,,0.08047441866487752,0.4587042105321276,True,0.4587042105321276
2016-06-17,27.58333333333333,344.6829166666667,29.48625,162.94031249999995,,12.820833333333326,0.9467708333333328,24.5534375,6.3943749999999975,,,18.91,29.79,48.0,1.0,48.0,0.0,365.08427175670334,,,1.174908641977072,0.8511300064294827,,14.89950475299877,0.8511300064294827,,191.4399812826947,,0.5269348151945523,8.8,6.8,0.0,,0.07749041399919887,0.5269348151945523,True,0.5269348151945523
2016-06-18,21.375,319.2231250000001,29.216875,154.001875,,12.887291666666664,1.1854166666666668,28.182499999999994,10.219375,,259.91041666666655,22.45,33.99,48.0,0.0,48.0,0.0,365.0980179246007,,,1.170183782560433,0.854566620135462,,15.7450483096349,0.854566620135462,,180.21049660889904,,0.5587980700014016,10.0,7.5,0.0,,0.07450640933352021,0.5587980700014016,True,0.5587980700014016
2016-06-19,8.125,335.40625,30.610208333333336,144.31479166666662,,12.992708333333333,1.3354166666666665,33.69458333333335,13.071875,,301.4583333333333,27.29,39.31,48.0,0.0,48.0,0.0,365.09080802023016,,,1.1672740814270153,0.8566968254597759,,19.24307984037159,0.8566968254597759,,168.4549158790394,,0.6866150848112788,13.6,9.6,0.0,,0.07152240466784154,0.6866150848112788,True,0.6866150848112788
