date,Rn,ws,g_1,t_avg,rh,theta_1,LE,wd,G,H,g_2,t_min,t_max,Rn_subday_gaps,G_subday_gaps,LE_subday_gaps,H_subday_gaps,rso,flux,energy,ebr_5day_clim,ebr_corr,ebc_cf,H_corr,ebr,flux_corr,LE_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2018-04-05,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,300.7107481493666,,,,,,,,,232.65539652402904,,8.192024655705119,8.400001,6.1,0.0,,1.3429548825867663,8.192024655705119,True,8.192024655705119
2018-04-06,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,302.306273145344,,,,,,,,,273.7859924455055,,9.64027327115376,10.400001,7.2000003,0.0,,1.3389267900116295,9.64027327115376,True,9.64027327115376
2018-04-07,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,303.8832889690427,,,,,,,,,272.96232132952406,,9.61127100346033,10.1,7.2000003,0.0,,1.3348986974364925,9.61127100346033,True,9.61127100346033
2018-04-08,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,305.44141867179167,,,,,,,,,245.6807161247515,,8.65065893159881,8.8,6.5,0.0,,1.3308706048613554,8.65065893159881,True,8.65065893159881
2018-04-09,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,306.9803026554566,,,,,,,,,229.8640667855381,,8.093739198408368,8.3,6.1,0.0,,1.3268425122862182,8.093739198408368,True,8.093739198408368
2018-04-10,111.13675510416664,1.8692035270833331,-16.046674104166666,35.24051625000001,50.71824916666666,0.4145027125,,204.54699771875,-15.333747260416667,11.91749644791667,-14.62082041666667,32.81261,38.30338,0.0,0.0,0.0,0.0,308.4995986472046,,126.47050236458333,,,,,,,218.40222391386902,,7.804605202448792,8.1,5.9,0.0,,1.3228144197110812,7.804605202448792,True,7.804605202448792
2018-04-11,49.17904279166665,1.70467650625,-7.873095229166663,33.457294375,29.36934895833333,0.2277970791666667,,127.64741035416672,-7.679675895833337,-46.91092761874999,-7.4862565625,29.002740000000006,37.19108,0.0,0.0,0.0,0.0,309.99898164708304,,56.85871868749999,,,,,,,288.3571732229937,,10.286533603198894,11.3,7.8,0.0,,1.318786327135944,10.286533603198894,True,10.286533603198894
2018-04-12,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,311.4781438488084,,,,,,,,,298.71550562968673,,10.518065876486457,11.900001,8.0,0.0,,1.314758234560807,10.518065876486457,True,10.518065876486457
2018-04-13,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,312.9367945342104,,,,,,,,,290.3553147488681,,10.223695357490161,11.7,7.8,0.0,,1.3107301419856698,10.223695357490161,True,10.223695357490161
2018-04-14,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,314.3746599418462,,,,,,,,,248.64130317736158,,8.754904104901025,9.6,6.7000003,0.0,,1.3067020494105328,8.754904104901025,True,8.754904104901025
2018-04-15,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,315.7914831103556,,,,,,,,,233.07633114631585,,8.206846176528332,8.900001,6.3,0.0,,1.3026739568353958,8.206846176528332,True,8.206846176528332
2018-04-16,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,317.18702369718153,,,,,,,,,254.4847213038001,,8.960656587244305,10.2,6.9,0.0,,1.2986458642602583,8.960656587244305,True,8.960656587244305
2018-04-17,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,318.56105777334204,,,,,,,,,250.0186289049344,,8.80340109438757,9.8,6.8,0.0,,1.2946177716851217,8.80340109438757,True,8.80340109438757
2018-04-18,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,319.9133775949841,,,,,,,,,216.25297273808013,,7.614479229829131,8.1,5.9,0.0,,1.2905896791099845,7.614479229829131,True,7.614479229829131
2018-04-19,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,321.243791352506,,,,,,,,,237.50120467301633,,8.362650312476509,9.3,6.5,0.0,,1.2865615865348474,8.362650312476509,True,8.362650312476509
2018-04-20,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,322.5521228980793,,,,,,,,,207.61822465495231,,7.310441282506123,7.6,5.7000003,0.0,,1.2825334939597102,7.310441282506123,True,7.310441282506123
2018-04-21,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,323.83821145244417,,,,,,,,,181.54924674823133,,6.392527006922865,6.2000003,5.0,0.0,,1.2785054013845731,6.392527006922865,True,6.392527006922865
2018-04-22,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,325.10191129189883,,,,,,,,,213.55316192156002,,7.5194162435193,7.9,5.9,0.0,,1.2744773088094359,7.5194162435193,True,7.5194162435193
2018-04-23,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,326.34309141643456,,,,,,,,,266.99978695721126,,9.401324321293293,10.400001,7.4,0.0,,1.270449216234299,9.401324321293293,True,9.401324321293293
