date,rh,sw_in,sw_out,H,Rn,theta_1,ws,lw_in,t_avg,G,lw_out,LE,wd,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2004-01-01,,,,,,,,,,,,,,,,,,,,,127.5688606935284,,,1.1877057261399486,0.8419593995307294,,,0.8419593995307294,,,,,2.5,1.6,0.0,,,,False,
2004-01-02,,,,,,,,,,,,,,,,,,,,,128.05256164895974,,,1.1803669865751731,0.8471941450188244,,,0.8471941450188244,,,,,4.0,2.5,0.0,,,,False,
2004-01-03,,,,,,,,,,,,,,,,,,,,,128.5750736144173,,,1.1767868325121669,0.8497715749123671,,,0.8497715749123671,,,,,2.5,1.6,4.3,,,,False,
2004-01-04,,,,,,,,,,,,,,,,,,,,,129.13627823451003,,,1.1764682084825069,0.8500017193748669,,,0.8500017193748669,,,,,0.90000004,0.6,12.900001,,,,False,
2004-01-05,,,,,,,,,,,,,,,,,,,,,129.73604615956359,,,1.1893534475555283,0.8407929552441239,,,0.8407929552441239,,,,,1.3000001,0.8,0.0,,,,False,
2004-01-06,,,,,,,,,,,,,,,,,,,,,130.3742368011944,,,1.1901484221662584,0.840231337012439,,,0.840231337012439,,,,,1.4,0.90000004,0.0,,,,False,
2004-01-07,,,,,,,,,,,,,,,,,,,,,131.05069807982616,,,1.1894226669761176,0.84074402461348,,,0.84074402461348,,,,,2.4,1.5,0.0,,,,False,
2004-01-08,,,,,,,,,,,,,,,,,,,,,131.76526616569257,,,1.190181470977499,0.8402080055730472,,,0.8402080055730472,,,,,1.5,1.0,0.0,,,,False,
2004-01-09,,,,,,,,,,,,,,,,,,,,,132.51776521491863,,,1.1965757595015531,0.8357180830878281,,,0.8357180830878281,,,,,1.0,0.7,0.0,,,,False,
2004-01-10,,,,,,,,,,,,,,,,,,,,,133.3080071023082,,,1.2025142147148908,0.8315910013896128,,,0.8315910013896128,,,,,1.4,0.90000004,0.0,,,,False,
2004-01-11,,,,,,,,,,,,,,,,,,,,,134.1357911524912,,,1.2143000750981277,0.8235196723669723,,,0.8235196723669723,,,,,3.0,1.9,0.0,,,,False,
2004-01-12,,,,,,,,,,,,,,,,,,,,,135.00090387110507,,,1.2239534891057557,0.8170245102455808,,,0.8170245102455808,,,,,1.5,1.0,0.0,,,,False,
2004-01-13,,,,,,,,,,,,,,,,,,,,,135.90311867769123,,,1.2325466555053293,0.8113283140507263,,,0.8113283140507263,,,,,1.5,1.0,0.0,,,,False,
